Age,Income,SpendingScore,ZipCode,Country,IDNumber
30,35000,80.0,50005,Germany,129718
55,45000,80.0,10001,Canada,114224
40,35000,90.0,30003,UK,105508
55,85000,90.0,20002,USA,131270
50,35000,80.0,40004,USA,130888
60,25000,30.0,40004,Canada,126786
45,85000,10.0,30003,France,121094
25,45000,30.0,30003,USA,137670
30,25000,90.0,30003,Germany,137340
60,35000,10.0,50005,Canada,139566
45,55000,100.0,30003,Canada,119150
50,75000,10.0,30003,Germany,120237
70,75000,30.0,20002,France,100921
50,65000,90.0,50005,France,120933
50,95000,20.0,20002,France,135585
65,55000,100.0,10001,France,124796
40,55000,10.0,10001,USA,138756
45,65000,80.0,50005,Germany,133985
25,65000,70.0,50005,Germany,100112
45,65000,20.0,50005,USA,108056
60,65000,30.0,20002,USA,108821
40,45000,60.0,50005,France,108112
30,35000,60.0,50005,Canada,124968
65,95000,30.0,10001,Canada,121490
30,35000,100.0,30003,Canada,108465
60,55000,10.0,20002,Germany,128454
55,95000,40.0,30003,Canada,121232
55,95000,70.0,30003,USA,128544
65,95000,80.0,50005,France,126246
65,75000,40.0,40004,France,138360
35,25000,80.0,40004,UK,137609
30,45000,60.0,20002,UK,110608
30,25000,50.0,30003,Canada,129093
40,55000,40.0,30003,Germany,125018
65,45000,50.0,40004,Germany,110756
25,85000,40.0,30003,USA,105252
65,55000,40.0,20002,Canada,130981
65,45000,10.0,20002,Canada,102395
45,95000,60.0,20002,Germany,139764
30,55000,100.0,10001,Germany,107376
55,55000,90.0,20002,USA,107683
40,65000,30.0,50005,Germany,120196
60,95000,30.0,50005,UK,111729
55,75000,80.0,30003,Canada,102306
60,55000,40.0,30003,France,102800
35,25000,40.0,30003,USA,114743
60,25000,100.0,30003,Germany,116740
65,55000,20.0,50005,USA,124659
60,95000,70.0,40004,UK,121906
30,55000,30.0,40004,UK,117251
45,55000,80.0,20002,Canada,112841
25,85000,20.0,30003,Germany,105526
60,65000,30.0,10001,Germany,127684
30,75000,80.0,50005,France,133740
25,45000,70.0,50005,UK,106364
40,45000,40.0,40004,Canada,103273
50,45000,30.0,30003,France,105128
55,65000,70.0,20002,Canada,100999
60,25000,100.0,50005,France,115178
70,35000,30.0,20002,USA,124051
30,55000,100.0,30003,France,120791
55,55000,40.0,20002,USA,105476
25,55000,100.0,30003,France,120652
45,95000,100.0,50005,USA,122488
40,25000,30.0,20002,Germany,105951
35,85000,100.0,30003,France,101624
55,45000,100.0,10001,USA,116890
40,65000,50.0,50005,USA,134270
30,85000,70.0,10001,Canada,114385
35,65000,30.0,10001,Germany,106857
55,25000,30.0,10001,USA,105378
35,75000,40.0,50005,France,118424
55,45000,80.0,20002,Germany,111550
70,75000,60.0,40004,UK,118610
70,75000,30.0,10001,UK,139562
35,55000,60.0,50005,UK,116325
70,95000,70.0,20002,France,131771
55,75000,50.0,40004,France,130439
25,55000,80.0,10001,USA,109687
25,85000,30.0,20002,USA,115987
35,25000,20.0,20002,Germany,119735
25,55000,30.0,20002,Germany,113587
30,75000,70.0,20002,Germany,116949
30,55000,40.0,40004,USA,122783
45,25000,80.0,40004,France,134319
45,95000,20.0,40004,France,119633
40,95000,20.0,50005,Germany,133630
35,55000,50.0,50005,Germany,129598
45,25000,60.0,20002,USA,119101
60,45000,40.0,10001,UK,106627
40,55000,100.0,10001,UK,113274
70,35000,80.0,10001,UK,136554
55,35000,90.0,50005,UK,104526
30,65000,80.0,10001,Germany,103251
50,75000,20.0,50005,Germany,128213
60,75000,80.0,30003,Germany,102505
30,55000,70.0,50005,USA,128083
40,95000,80.0,40004,USA,119572
50,95000,90.0,30003,France,120829
25,55000,20.0,10001,Canada,123900
60,85000,70.0,30003,UK,133739
70,45000,40.0,40004,France,116271
65,65000,80.0,50005,UK,122365
55,65000,30.0,20002,UK,131885
25,35000,60.0,10001,USA,103099
40,55000,10.0,30003,France,133465
55,65000,40.0,40004,France,107849
50,85000,60.0,20002,USA,129976
60,25000,90.0,30003,UK,137516
35,55000,50.0,50005,France,103151
40,35000,20.0,20002,Canada,128285
45,35000,100.0,50005,UK,120076
45,45000,80.0,10001,Canada,113299
70,65000,70.0,50005,France,112004
35,35000,30.0,50005,UK,131043
55,85000,100.0,40004,Germany,133884
60,35000,40.0,50005,USA,113165
50,35000,10.0,10001,France,116112
35,65000,20.0,30003,UK,122812
25,35000,20.0,30003,UK,125826
40,55000,10.0,40004,France,121175
60,95000,50.0,50005,France,112403
60,65000,70.0,40004,USA,101064
45,45000,10.0,30003,UK,116805
25,65000,90.0,30003,USA,124815
25,35000,50.0,20002,Germany,139887
30,65000,10.0,20002,UK,119598
65,95000,30.0,10001,Germany,104115
65,95000,20.0,40004,USA,122469
30,85000,30.0,40004,Canada,121202
40,65000,80.0,20002,Canada,107600
35,95000,40.0,20002,USA,101771
35,65000,20.0,50005,UK,139436
50,75000,90.0,10001,UK,136009
70,65000,60.0,40004,Canada,135413
55,45000,10.0,40004,Canada,134062
65,55000,100.0,30003,France,128735
40,25000,50.0,20002,Canada,112670
35,55000,80.0,40004,USA,135679
40,55000,80.0,40004,UK,116053
30,95000,30.0,10001,Germany,106859
55,65000,80.0,30003,USA,115829
30,65000,70.0,40004,UK,105661
40,35000,10.0,40004,Germany,102688
50,55000,100.0,50005,UK,110424
65,65000,40.0,20002,France,130509
65,55000,80.0,30003,Canada,109142
40,35000,80.0,30003,Germany,122784
65,65000,50.0,20002,USA,134358
60,75000,30.0,30003,Germany,131552
70,85000,20.0,40004,Germany,108758
65,65000,30.0,30003,Germany,138512
35,35000,20.0,20002,France,108226
45,35000,90.0,20002,France,122609
45,45000,40.0,40004,USA,133487
50,75000,60.0,30003,France,123318
70,85000,100.0,50005,Germany,121790
35,85000,40.0,10001,Canada,111009
40,25000,70.0,10001,UK,137307
25,45000,50.0,40004,Canada,129103
70,35000,70.0,50005,USA,125024
25,25000,80.0,20002,USA,136854
60,35000,70.0,50005,Germany,111325
45,45000,100.0,50005,France,124766
40,55000,90.0,30003,UK,112976
60,85000,50.0,40004,Germany,111944
45,65000,90.0,10001,USA,131340
35,85000,80.0,50005,France,131583
45,55000,30.0,10001,UK,120526
60,75000,10.0,50005,Germany,117146
65,25000,90.0,10001,France,125994
55,25000,50.0,10001,UK,104568
55,65000,50.0,10001,USA,106794
35,55000,40.0,30003,USA,127746
65,25000,90.0,40004,France,109221
50,45000,50.0,20002,Germany,106539
25,75000,30.0,20002,France,116472
45,25000,90.0,20002,France,119043
45,85000,90.0,30003,UK,103458
30,65000,20.0,20002,Canada,134325
70,25000,10.0,10001,Germany,116059
25,55000,70.0,20002,France,103027
25,85000,60.0,50005,France,116768
55,95000,70.0,30003,UK,130058
35,75000,50.0,50005,France,129819
65,35000,60.0,40004,UK,114221
45,55000,30.0,30003,France,112857
70,35000,40.0,10001,Canada,115074
55,75000,100.0,10001,Canada,115955
30,45000,80.0,50005,USA,135196
25,75000,60.0,10001,UK,119061
55,25000,30.0,20002,USA,130933
65,95000,100.0,40004,USA,104808
25,25000,40.0,10001,USA,102872
45,25000,20.0,40004,France,129412
70,85000,100.0,30003,Germany,137565
40,35000,70.0,20002,Germany,135169
50,85000,40.0,40004,Germany,130181
45,85000,70.0,30003,USA,136847
50,75000,90.0,20002,USA,138471
50,25000,10.0,20002,Canada,114305
65,35000,100.0,40004,Canada,100766
65,45000,80.0,10001,USA,139430
40,55000,80.0,20002,France,111253
40,75000,30.0,20002,Canada,119740
45,55000,10.0,10001,France,122747
65,95000,50.0,40004,Canada,130512
50,55000,60.0,10001,Germany,113343
70,45000,90.0,30003,UK,109780
70,55000,10.0,40004,France,120299
30,65000,20.0,40004,Canada,127538
50,45000,20.0,20002,Canada,103376
25,25000,40.0,50005,France,134029
65,65000,50.0,30003,Canada,101502
25,95000,40.0,30003,UK,115164
30,35000,70.0,20002,UK,136607
60,65000,100.0,30003,USA,102279
30,75000,70.0,40004,Germany,128548
35,65000,20.0,10001,Germany,139453
25,85000,20.0,20002,UK,131067
50,65000,60.0,30003,France,126496
55,45000,20.0,40004,USA,119720
70,95000,10.0,50005,USA,132102
65,75000,100.0,50005,USA,122834
30,45000,80.0,50005,France,135394
70,45000,80.0,10001,Germany,111074
60,55000,20.0,10001,France,117672
35,85000,30.0,50005,USA,118091
55,95000,60.0,50005,UK,107395
30,85000,90.0,10001,UK,126108
60,65000,90.0,20002,USA,121666
30,25000,90.0,20002,France,123058
45,45000,40.0,30003,Canada,128504
50,75000,70.0,10001,France,114809
70,25000,60.0,20002,Canada,133554
30,85000,70.0,10001,Canada,109032
30,85000,10.0,10001,France,113503
70,75000,90.0,10001,Canada,131973
65,75000,30.0,30003,Canada,128863
35,25000,100.0,20002,UK,135536
30,75000,70.0,20002,Germany,120268
40,95000,50.0,50005,Canada,105353
70,65000,70.0,20002,Germany,112514
30,85000,70.0,20002,Germany,104216
45,25000,40.0,50005,UK,129862
30,25000,50.0,40004,USA,130419
50,75000,10.0,20002,Germany,107823
30,65000,10.0,10001,France,131606
35,25000,80.0,40004,Canada,116480
45,85000,50.0,10001,Canada,127691
35,45000,30.0,10001,France,113303
30,25000,20.0,20002,Canada,136356
50,55000,30.0,20002,France,121982
40,55000,90.0,40004,Canada,129908
25,65000,40.0,10001,UK,115574
50,95000,80.0,50005,UK,119674
60,65000,10.0,10001,Germany,137470
40,55000,90.0,10001,France,138496
40,75000,60.0,50005,Canada,131252
70,75000,90.0,40004,UK,127794
60,55000,80.0,20002,USA,124888
60,35000,20.0,40004,Germany,111595
50,65000,80.0,10001,Canada,126888
30,55000,30.0,30003,Canada,125112
55,75000,100.0,30003,France,119396
60,65000,60.0,40004,UK,119178
45,35000,100.0,10001,UK,129626
35,25000,10.0,10001,Canada,115556
50,25000,90.0,40004,France,108750
25,35000,40.0,10001,UK,121029
60,65000,70.0,40004,UK,121006
25,75000,40.0,30003,UK,138318
65,95000,90.0,50005,USA,131866
60,65000,40.0,40004,USA,131260
35,85000,50.0,10001,UK,131644
60,95000,80.0,40004,France,111705
35,55000,30.0,30003,France,126406
40,25000,100.0,50005,UK,135386
30,95000,10.0,10001,France,137227
70,55000,20.0,40004,France,134457
40,85000,80.0,10001,USA,117534
30,95000,100.0,40004,UK,124862
70,55000,20.0,40004,Germany,114732
70,65000,100.0,10001,France,128593
50,95000,90.0,40004,USA,108228
40,65000,60.0,40004,France,133603
65,35000,70.0,30003,USA,104243
40,95000,20.0,20002,France,118438
45,65000,70.0,40004,France,135989
70,45000,40.0,40004,Germany,108532
25,85000,50.0,10001,France,127489
45,75000,50.0,40004,France,119907
65,35000,40.0,50005,France,138970
45,75000,100.0,30003,UK,102347
55,95000,100.0,10001,UK,110153
55,85000,20.0,40004,USA,130319
70,45000,40.0,20002,Canada,136716
65,65000,20.0,20002,USA,136536
45,85000,60.0,50005,France,101900
45,35000,90.0,30003,UK,138053
55,45000,50.0,10001,UK,108989
50,45000,100.0,30003,France,111130
60,35000,50.0,30003,Germany,119894
35,45000,40.0,50005,Germany,133310
70,95000,90.0,50005,Canada,110870
60,75000,50.0,50005,Germany,129838
70,75000,100.0,50005,UK,136973
60,35000,80.0,50005,USA,101847
55,95000,70.0,10001,UK,106755
25,95000,10.0,10001,France,120598
35,45000,90.0,50005,UK,117942
55,65000,50.0,30003,Canada,106040
35,55000,80.0,50005,France,130411
50,45000,30.0,50005,USA,136257
70,75000,40.0,40004,UK,129177
55,45000,40.0,40004,Germany,136361
60,65000,10.0,20002,Germany,100809
40,85000,60.0,30003,Germany,124330
65,95000,30.0,10001,Canada,105221
40,85000,70.0,10001,USA,115823
70,95000,100.0,10001,France,137139
65,75000,50.0,20002,Canada,119194
25,55000,10.0,50005,Canada,132120
55,35000,30.0,40004,UK,138190
25,25000,30.0,40004,USA,116682
70,65000,40.0,50005,USA,123612
60,75000,10.0,10001,Canada,134758
25,85000,50.0,50005,USA,101965
50,95000,80.0,20002,USA,123498
60,45000,50.0,40004,UK,107523
25,25000,50.0,20002,France,117876
40,35000,100.0,50005,France,114685
55,65000,60.0,50005,Germany,132482
65,25000,40.0,10001,UK,123987
70,65000,80.0,30003,USA,113419
60,85000,30.0,20002,UK,123004
30,45000,60.0,30003,UK,111526
70,85000,60.0,30003,USA,121121
70,45000,40.0,40004,Canada,112984
40,95000,10.0,50005,Canada,133853
65,95000,30.0,50005,Germany,119936
25,65000,40.0,40004,France,131630
45,95000,10.0,40004,USA,132415
50,35000,60.0,40004,France,100170
40,95000,50.0,20002,Germany,130243
30,95000,50.0,40004,USA,107501
30,55000,90.0,30003,Germany,138832
60,25000,60.0,30003,UK,131310
45,25000,70.0,30003,France,133786
60,45000,60.0,30003,France,121821
65,35000,70.0,30003,Canada,116951
55,95000,10.0,40004,Canada,104453
45,85000,70.0,40004,USA,128676
55,65000,90.0,30003,France,127784
45,75000,100.0,50005,France,117193
30,85000,20.0,20002,Canada,120251
25,65000,50.0,20002,Germany,124908
60,65000,70.0,20002,UK,125550
30,45000,10.0,50005,France,117078
25,75000,90.0,50005,Canada,136503
30,45000,60.0,50005,France,132530
65,45000,60.0,10001,Germany,124401
60,95000,40.0,20002,USA,131242
50,35000,60.0,20002,Canada,106355
45,65000,70.0,50005,UK,126264
70,25000,50.0,20002,USA,130475
50,35000,90.0,40004,Canada,103738
70,25000,40.0,10001,France,124151
30,95000,70.0,30003,Canada,101395
70,95000,50.0,30003,Germany,121478
45,55000,50.0,40004,Germany,136737
55,45000,30.0,10001,UK,139955
60,55000,50.0,10001,UK,134952
55,95000,30.0,10001,USA,120242
70,35000,90.0,50005,Canada,125619
30,25000,30.0,10001,Germany,117242
45,75000,90.0,10001,France,130084
55,95000,100.0,40004,USA,133848
60,95000,30.0,20002,USA,128884
60,85000,30.0,10001,France,108584
70,25000,90.0,40004,UK,111120
60,45000,10.0,50005,Canada,139522
35,35000,100.0,30003,Germany,121895
60,45000,60.0,40004,USA,103404
25,35000,50.0,50005,USA,102212
45,95000,70.0,30003,USA,113562
30,45000,20.0,30003,Germany,113017
60,45000,80.0,30003,Canada,113479
45,75000,20.0,10001,Germany,114739
60,95000,30.0,10001,USA,126318
30,85000,10.0,50005,USA,121453
50,85000,10.0,40004,France,134464
65,35000,30.0,50005,Germany,125641
70,25000,40.0,40004,UK,103104
25,45000,30.0,30003,Canada,129650
40,65000,40.0,30003,UK,135111
70,85000,60.0,50005,Germany,107763
55,45000,10.0,40004,Germany,127225
40,45000,80.0,50005,France,107791
30,55000,90.0,20002,USA,100225
55,35000,100.0,30003,UK,100222
70,55000,100.0,30003,Germany,123563
45,95000,50.0,10001,Germany,100310
40,65000,40.0,10001,France,127009
60,25000,90.0,50005,Germany,106054
30,35000,60.0,20002,UK,119453
35,35000,20.0,10001,Germany,114635
55,25000,100.0,50005,UK,128008
50,25000,60.0,40004,USA,115333
50,35000,30.0,20002,Germany,103739
70,55000,50.0,30003,Canada,121201
45,65000,70.0,20002,USA,117413
30,75000,20.0,50005,France,103675
50,25000,100.0,10001,Canada,102456
30,85000,50.0,20002,UK,119136
60,55000,10.0,30003,France,139809
50,95000,20.0,30003,UK,102726
45,65000,80.0,40004,Germany,139585
25,35000,20.0,20002,Canada,130305
45,85000,90.0,20002,Canada,115380
45,65000,10.0,30003,Canada,103648
30,65000,40.0,10001,France,123584
50,85000,40.0,10001,USA,117608
45,45000,30.0,40004,UK,122800
30,35000,60.0,50005,France,118309
65,95000,20.0,30003,USA,124377
60,45000,70.0,50005,France,124696
30,45000,80.0,30003,UK,107099
35,55000,90.0,50005,Germany,138909
25,55000,100.0,40004,Canada,131814
55,55000,90.0,40004,Germany,122549
60,75000,20.0,30003,Germany,125325
60,65000,50.0,20002,Canada,104834
25,95000,30.0,50005,USA,109063
65,75000,80.0,40004,France,115972
60,35000,10.0,20002,UK,129729
65,25000,20.0,20002,Canada,100273
35,65000,100.0,40004,France,102006
45,65000,50.0,50005,France,131317
45,25000,40.0,50005,France,112570
25,25000,80.0,20002,Canada,126635
25,85000,70.0,20002,France,106554
25,85000,30.0,20002,France,110092
55,75000,30.0,50005,USA,100900
65,65000,20.0,40004,Canada,127666
65,35000,50.0,40004,USA,123202
55,65000,40.0,10001,Germany,124977
40,35000,10.0,10001,France,117422
40,35000,100.0,10001,Germany,126984
60,85000,50.0,10001,Canada,110147
45,75000,80.0,30003,USA,123941
35,65000,100.0,50005,Germany,124373
50,85000,10.0,30003,USA,111989
40,75000,50.0,10001,UK,135024
55,65000,100.0,10001,Canada,122247
40,55000,90.0,10001,USA,123144
50,45000,80.0,20002,USA,100675
40,65000,10.0,20002,Canada,126529
35,95000,60.0,30003,France,109639
70,35000,30.0,10001,Canada,118906
65,95000,80.0,50005,Germany,136252
25,55000,100.0,40004,France,120175
35,65000,30.0,50005,USA,105092
25,95000,50.0,40004,USA,125226
45,25000,90.0,10001,UK,134789
70,25000,60.0,30003,Canada,123767
40,75000,80.0,20002,USA,116443
60,85000,100.0,30003,UK,104662
50,85000,50.0,20002,UK,117782
45,95000,10.0,50005,USA,126064
45,35000,30.0,50005,Germany,117308
45,85000,50.0,40004,UK,102702
40,95000,80.0,20002,UK,136339
50,55000,60.0,40004,France,124309
40,95000,60.0,30003,USA,121813
65,95000,50.0,10001,Germany,131492
30,25000,40.0,10001,France,132986
70,25000,50.0,10001,Canada,104360
65,25000,100.0,20002,Canada,110707
45,65000,10.0,40004,UK,121235
45,25000,40.0,20002,Germany,128329
55,85000,20.0,30003,UK,112222
45,95000,70.0,20002,Canada,113007
70,25000,30.0,30003,France,107249
35,75000,60.0,10001,UK,132628
70,65000,50.0,40004,UK,135888
65,85000,50.0,20002,Canada,110721
55,65000,20.0,30003,USA,112800
45,55000,100.0,30003,Canada,119854
70,55000,60.0,30003,Canada,117089
60,55000,20.0,20002,USA,120653
40,45000,10.0,50005,France,123577
65,55000,40.0,30003,Germany,139477
40,25000,100.0,20002,Canada,105949
35,75000,80.0,10001,UK,106738
50,45000,10.0,20002,France,103352
30,45000,80.0,40004,France,101368
65,75000,50.0,50005,USA,107107
60,95000,50.0,20002,France,139184
45,95000,100.0,20002,Canada,134288
25,55000,80.0,10001,USA,130554
30,95000,90.0,30003,Germany,115862
35,65000,50.0,10001,UK,119828
55,85000,90.0,30003,France,119619
25,45000,80.0,20002,UK,132340
50,25000,50.0,20002,UK,112356
60,75000,30.0,50005,UK,121525
70,55000,80.0,50005,Canada,119672
30,55000,70.0,10001,UK,110064
65,95000,100.0,20002,USA,118953
70,95000,40.0,10001,USA,107045
60,45000,70.0,40004,UK,117263
45,95000,20.0,30003,UK,122196
25,85000,20.0,10001,France,126233
25,25000,50.0,10001,USA,130549
35,25000,20.0,50005,Germany,128175
70,25000,60.0,50005,USA,108884
65,75000,40.0,30003,Germany,118498
65,85000,30.0,30003,USA,125746
50,35000,20.0,10001,France,125471
50,55000,100.0,20002,Canada,134508
30,65000,40.0,40004,USA,135758
70,55000,30.0,20002,UK,104521
50,25000,90.0,10001,France,131742
30,55000,50.0,40004,USA,118369
65,75000,90.0,30003,France,129154
55,95000,30.0,20002,France,118531
70,85000,40.0,10001,Canada,135141
60,65000,40.0,30003,Germany,131078
65,45000,90.0,10001,Germany,127970
65,55000,30.0,20002,UK,130814
25,65000,100.0,20002,UK,119263
65,75000,10.0,20002,Germany,129159
40,85000,60.0,10001,UK,139567
65,95000,50.0,10001,France,126031
40,85000,30.0,20002,Germany,129099
55,35000,90.0,50005,UK,116439
35,65000,60.0,20002,France,126175
70,75000,100.0,30003,Germany,130136
40,55000,20.0,10001,UK,106349
65,45000,100.0,50005,Germany,105656
50,45000,90.0,20002,Germany,122881
30,95000,20.0,10001,France,124017
55,85000,90.0,40004,Germany,111437
25,55000,20.0,50005,France,102797
50,65000,50.0,10001,UK,120952
35,45000,90.0,40004,Canada,113290
70,85000,100.0,20002,Canada,128707
70,65000,10.0,10001,Germany,122459
60,35000,70.0,40004,Canada,110029
65,25000,70.0,10001,France,122287
30,55000,10.0,10001,UK,137505
55,85000,30.0,10001,UK,131611
50,85000,90.0,40004,Canada,131615
65,25000,20.0,30003,Germany,103915
30,55000,50.0,40004,Canada,137115
45,35000,50.0,30003,France,132929
35,55000,20.0,40004,Canada,127507
50,25000,80.0,20002,Germany,100321
25,35000,40.0,30003,Canada,119618
35,35000,50.0,50005,Germany,109924
50,45000,10.0,10001,Germany,136391
35,65000,40.0,20002,Germany,104054
65,75000,90.0,40004,Canada,120436
70,75000,10.0,20002,UK,131097
55,85000,70.0,30003,USA,118096
55,25000,80.0,30003,France,112125
35,45000,10.0,10001,UK,137597
60,55000,80.0,20002,France,129179
50,85000,50.0,50005,UK,137326
70,25000,10.0,30003,Canada,125519
60,25000,20.0,40004,UK,112072
70,35000,70.0,20002,USA,110540
40,55000,20.0,30003,Germany,107804
70,65000,70.0,20002,France,106808
35,55000,80.0,20002,UK,103762
30,85000,100.0,40004,France,114463
35,95000,20.0,50005,UK,106744
55,75000,100.0,50005,France,127338
55,25000,50.0,30003,UK,105298
30,85000,40.0,50005,Germany,129919
70,25000,30.0,10001,Germany,123176
55,55000,100.0,30003,France,139651
30,45000,80.0,50005,USA,134012
55,35000,60.0,20002,Germany,125396
60,55000,60.0,10001,France,137461
40,95000,100.0,30003,UK,106598
40,45000,10.0,20002,France,120859
35,75000,100.0,10001,Canada,129880
65,35000,80.0,40004,Canada,110365
30,35000,80.0,40004,Canada,131639
40,55000,40.0,20002,USA,106262
30,35000,70.0,20002,Canada,113107
45,65000,40.0,50005,USA,132338
25,45000,20.0,30003,USA,101466
30,55000,80.0,20002,France,114931
65,35000,20.0,30003,Canada,132236
45,95000,30.0,30003,France,121100
45,35000,20.0,40004,USA,132714
50,35000,90.0,40004,UK,134665
